clip_id,action_id,action_name,user_id,trial_id,Depth_Color_path,Depth_Color_length,IR_path,IR_length,Thermal_path,Thermal_length,Skeleton_path,Skeleton_length,IMU_path,IMU_length,Radar_path,Radar_length,has_Depth_Color,has_IR,has_Thermal,has_Skeleton,has_IMU,has_Radar
19_user5_4-1-2,19,Make_a_phone_call,user5,4-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user5\4-1-2,89,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user5\4-1-2,89,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user5\4-1-2,89,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user5\4-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user5\4-1-2,1,1,1,0,1,1,1
19_user5_4-1-3,19,Make_a_phone_call,user5,4-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user5\4-1-3,78,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user5\4-1-3,78,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user5\4-1-3,210,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user5\4-1-3,78,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user5\4-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user5\4-1-3,1,1,1,1,1,1,1
19_user6_4-1-1,19,Make_a_phone_call,user6,4-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user6\4-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user6\4-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user6\4-1-1,45,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user6\4-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user6\4-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user6\4-1-1,1,1,1,1,1,1,1
19_user6_4-1-2,19,Make_a_phone_call,user6,4-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user6\4-1-2,36,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user6\4-1-2,36,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user6\4-1-2,93,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user6\4-1-2,36,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user6\4-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user6\4-1-2,1,1,1,1,1,1,1
19_user6_4-1-3,19,Make_a_phone_call,user6,4-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user6\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user6\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user6\4-1-3,32,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user6\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user6\4-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user6\4-1-3,1,1,1,1,1,1,1
19_user8_1-2-1,19,Make_a_phone_call,user8,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user8\1-2-1,9,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user8\1-2-1,9,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user8\1-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user8\1-2-1,9,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user8\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user8\1-2-1,1,1,1,1,1,1,1
19_user8_1-2-2,19,Make_a_phone_call,user8,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user8\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user8\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user8\1-2-2,59,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user8\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user8\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user8\1-2-2,1,1,1,1,1,1,1
19_user8_1-2-3,19,Make_a_phone_call,user8,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user8\1-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user8\1-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user8\1-2-3,34,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user8\1-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user8\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user8\1-2-3,1,1,1,1,1,1,1
19_user8_2-1-1,19,Make_a_phone_call,user8,2-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user8\2-1-1,28,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user8\2-1-1,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user8\2-1-1,75,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user8\2-1-1,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user8\2-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user8\2-1-1,1,1,1,1,1,1,1
19_user8_2-1-3,19,Make_a_phone_call,user8,2-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\19_Make_a_phone_call\user8\2-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\IR\19_Make_a_phone_call\user8\2-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\Thermal\19_Make_a_phone_call\user8\2-1-3,49,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\19_Make_a_phone_call\user8\2-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\IMU\19_Make_a_phone_call\user8\2-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\19_Make_a_phone_call\user8\2-1-3,1,1,1,1,1,1,1
20_user1_3-2-1,20,Check_the_time,user1,3-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\3-2-1,13,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\3-2-1,13,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\3-2-1,21,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\3-2-1,13,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\3-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\3-2-1,1,1,1,1,1,1,1
20_user1_3-2-2,20,Check_the_time,user1,3-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\3-2-2,9,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\3-2-2,9,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\3-2-2,35,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\3-2-2,9,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\3-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\3-2-2,1,1,1,1,1,1,1
20_user1_3-2-3,20,Check_the_time,user1,3-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\3-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\3-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\3-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\3-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\3-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\3-2-3,1,1,1,1,1,1,1
20_user1_5-1-1,20,Check_the_time,user1,5-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\5-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\5-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\5-1-1,41,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\5-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\5-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\5-1-1,1,1,1,1,1,1,1
20_user1_5-1-2,20,Check_the_time,user1,5-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\5-1-2,40,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\5-1-2,40,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\5-1-2,102,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\5-1-2,40,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\5-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\5-1-2,1,1,1,1,1,1,1
20_user1_5-1-3,20,Check_the_time,user1,5-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user1\5-1-3,25,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user1\5-1-3,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user1\5-1-3,71,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user1\5-1-3,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user1\5-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user1\5-1-3,1,1,1,1,1,1,1
20_user16_4-1-1,20,Check_the_time,user16,4-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\4-1-1,16,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\4-1-1,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\4-1-1,46,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\4-1-1,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\4-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\4-1-1,1,1,1,1,1,1,1
20_user16_4-1-2,20,Check_the_time,user16,4-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\4-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\4-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\4-1-2,88,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\4-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\4-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\4-1-2,1,1,1,1,1,1,1
20_user16_4-1-3,20,Check_the_time,user16,4-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\4-1-3,26,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\4-1-3,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\4-1-3,169,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\4-1-3,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\4-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\4-1-3,1,1,1,1,1,1,1
20_user16_5-3-1,20,Check_the_time,user16,5-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\5-3-1,42,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\5-3-1,42,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\5-3-1,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\5-3-1,42,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\5-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\5-3-1,1,1,1,1,1,1,1
20_user16_5-3-2,20,Check_the_time,user16,5-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\5-3-2,47,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\5-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\5-3-2,1,1,1,1,1,1,1
20_user16_5-3-3,20,Check_the_time,user16,5-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\5-3-3,28,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\5-3-3,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\5-3-3,89,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\5-3-3,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\5-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\5-3-3,1,1,1,1,1,1,1
20_user16_7-3-1,20,Check_the_time,user16,7-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\7-3-1,26,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\7-3-1,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\7-3-1,66,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\7-3-1,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\7-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\7-3-1,1,1,1,1,1,1,1
20_user16_7-3-2,20,Check_the_time,user16,7-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\7-3-2,34,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\7-3-2,34,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\7-3-2,88,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\7-3-2,34,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\7-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\7-3-2,1,1,1,1,1,1,1
20_user16_7-3-3,20,Check_the_time,user16,7-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user16\7-3-3,22,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user16\7-3-3,22,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user16\7-3-3,57,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user16\7-3-3,22,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user16\7-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user16\7-3-3,1,1,1,1,1,1,1
20_user17_1-2-1,20,Check_the_time,user17,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\1-2-1,17,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\1-2-1,17,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\1-2-1,36,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\1-2-1,17,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\1-2-1,1,1,1,1,1,1,1
20_user17_1-2-2,20,Check_the_time,user17,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\1-2-2,20,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\1-2-2,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\1-2-2,49,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\1-2-2,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\1-2-2,1,1,1,1,1,1,1
20_user17_1-2-3,20,Check_the_time,user17,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\1-2-3,11,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\1-2-3,11,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\1-2-3,11,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\1-2-3,1,1,1,1,1,1,1
20_user17_4-1-1,20,Check_the_time,user17,4-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\4-1-1,14,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\4-1-1,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\4-1-1,28,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\4-1-1,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\4-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\4-1-1,1,1,1,1,1,1,1
20_user17_4-1-2,20,Check_the_time,user17,4-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\4-1-2,8,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\4-1-2,8,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\4-1-2,17,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\4-1-2,8,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\4-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\4-1-2,1,1,1,1,1,1,1
20_user17_4-1-3,20,Check_the_time,user17,4-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user17\4-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user17\4-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user17\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user17\4-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user17\4-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user17\4-1-3,1,1,1,1,1,1,1
20_user18_2-1-1,20,Check_the_time,user18,2-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\2-1-1,19,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\2-1-1,19,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\2-1-1,45,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\2-1-1,19,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\2-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\2-1-1,1,1,1,1,1,1,1
20_user18_2-1-2,20,Check_the_time,user18,2-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\2-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\2-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\2-1-2,31,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\2-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\2-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\2-1-2,1,1,1,1,1,1,1
20_user18_2-1-3,20,Check_the_time,user18,2-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\2-1-3,13,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\2-1-3,13,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\2-1-3,23,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\2-1-3,13,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\2-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\2-1-3,1,1,1,1,1,1,1
20_user18_5-1-1,20,Check_the_time,user18,5-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\5-1-1,41,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\5-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\5-1-1,1,1,1,1,1,1,1
20_user18_5-1-2,20,Check_the_time,user18,5-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\5-1-2,22,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\5-1-2,22,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\5-1-2,44,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\5-1-2,22,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\5-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\5-1-2,1,1,1,1,1,1,1
20_user18_5-1-3,20,Check_the_time,user18,5-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\5-1-3,16,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\5-1-3,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\5-1-3,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\5-1-3,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\5-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\5-1-3,1,1,1,1,1,1,1
20_user18_6-2-1,20,Check_the_time,user18,6-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\6-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\6-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\6-2-1,31,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\6-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\6-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\6-2-1,1,1,1,1,1,1,1
20_user18_6-2-2,20,Check_the_time,user18,6-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\20_Check_the_time\user18\6-2-2,7,cuhk_dataset\Small-Model-Track\Training\data\IR\20_Check_the_time\user18\6-2-2,7,cuhk_dataset\Small-Model-Track\Training\data\Thermal\20_Check_the_time\user18\6-2-2,10,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\20_Check_the_time\user18\6-2-2,7,cuhk_dataset\Small-Model-Track\Training\data\IMU\20_Check_the_time\user18\6-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\20_Check_the_time\user18\6-2-2,1,1,1,1,1,1,1
